A/Botosani/162689/2014	A/Perth/16/2009	F18/11	NIMR_Sep2014_8-16.csv	40	hi	
A/Bremen/18/2012	A/Perth/16/2009	F35/11	NIMR_Feb2013_15.csv	80	hi	
A/Brisbane/10/2007	A/Perth/16/2009	A/Perth/16/09_F25/09	nimr-sep-2011-2011-04-12_10	40	hi	
A/Brisbane/10/2007	A/Perth/16/2009	A/Perth/16/09_F30/09	nimr-sep-2011-2011-05-13_10	<40	hi	
A/Brisbane/10/2007	A/Perth/16/2009	A/Perth/16/09_F30/09	nimr-sep-2011-2011-06-24_10	40	hi	
A/Brisbane/10/2007	A/Perth/16/2009	A/Perth/16/09_F35/11	nimr-feb-2012-2011-12-09_1	80	hi	
A/Brisbane/10/2007	A/Perth/16/2009	A/Perth/16/09_F30/09	nimr-sep-2011-2011-05-18_10	40	hi	
A/Brisbane/10/2007	A/Perth/16/2009	A/Perth/16/09_F25/09	nimr-feb-2010-table12_16	<40	hi	
A/BuenosAires/1004423/2012	A/Perth/16/2009	F35/11	NIMR_Feb2013_12.csv	160	hi	
A/Brisbane/10/2007	A/Perth/16/2009	A/Perth/16/09_F30/09	nimr-sep-2011-2011-06-24b_13	80	hi	
A/Brisbane/10/2007	A/Perth/16/2009	A/Perth/16/09_F25/09	nimr-sep-2010-table8_14	40	hi	
A/Brisbane/10/2007	A/Perth/16/2009	A/Perth/16/09_F30/09	nimr-sep-2011-2011-09-13_15	80	hi	
A/Brisbane/11/2010	A/Perth/16/2009	A/Perth/16/09_F25/09	nimr-sep-2010-table8_112	80	hi	
A/Bursa/108/2011	A/Perth/16/2009	F35/11	NIMR_Feb2012_13.csv	40	hi	
A/Bucharest/179471/2015	A/Perth/16/2009	F18/11	NIMR_Sep2015_8_07.csv	80	hi	
A/Burgos/96/2013	A/Perth/16/2009	F35/11	NIMR_Sep2013_7-07.csv	160	hi	
A/Bucharest/162834/2014	A/Perth/16/2009	F18/11	NIMR_Sep2014_8-17.csv	80	hi	
A/Braila/89501/2012	A/Perth/16/2009	F35/11	NIMR_Feb2012_14.csv	80	hi	
A/Burgos/262/2014	A/Perth/16/2009	F18/11	NIMR_Feb2015_9-13.csv	160	hi	
A/Bursa/177/2013	A/Perth/16/2009	F35/11	NIMR_Feb2014_9-05.csv	80	hi	
A/Bursa/246/2013	A/Perth/16/2009	F35/11	NIMR_Feb2014_9-06.csv	40	hi	
A/Botosani/162690/2014	A/Perth/16/2009	F18/11	NIMR_Sep2014_8-16.csv	80	hi	
A/BuenosAires/10435982/2012	A/Perth/16/2009	F35/11	NIMR_Feb2013_12.csv	160	hi	
A/Bourgogne/2295/2014	A/Perth/16/2009	F18/11	NIMR_Feb2015_9-11.csv	40	hi	
A/Caen/2354/2014	A/Perth/16/2009	F18/11	NIMR_Feb2015_9-12.csv	40	hi	
A/Bursa/176/2013	A/Perth/16/2009	F35/11	NIMR_Feb2014_9-06.csv	40	hi	
A/Brisbane/10/2007	A/Perth/16/2009	A/Perth/16/09_F25/09	nimr-feb-2010-table13_18	40	hi	
A/Bremen/19/2012	A/Perth/16/2009	F35/11	NIMR_Feb2013_15.csv	80	hi	
A/Brisbane/10/2007	A/Perth/16/2009	A/Perth/16/09_F30/09	nimr-feb-2012-2012-01-18_1	<40	hi	
A/Brisbane/10/2007	A/Perth/16/2009	A/Perth/16/09_F35/11	nimr-feb-2012-2012-01-11_1	40	hi	
A/Bursa/250/2011	A/Perth/16/2009	F35/11	NIMR_Feb2012_13.csv	80	hi	
A/Caen/539/2012	A/Perth/16/2009	F35/11	NIMR_Sep2012_18.csv	80	hi	
A/Caen/900/2012	A/Perth/16/2009	F35/11	NIMR_Sep2012_17.csv	80	hi	
A/Calarasi/162804/2014	A/Perth/16/2009	F18/11	NIMR_Sep2014_8-16.csv	40	hi	
A/Cankiri/4224/2013	A/Perth/16/2009	F35/11	NIMR_Feb2014_9-11.csv	80	hi	
A/Canarias/1689/2014	A/Perth/16/2009	F18/11	NIMR_Sep2014_8-22.csv	80	hi	
A/Canarias/1686/2014	A/Perth/16/2009	F18/11	NIMR_Sep2014_8-22.csv	160	hi	
A/Canarias/1688/2014	A/Perth/16/2009	F18/11	NIMR_Sep2014_8-22.csv	80	hi	
A/Casablanca/155/2011	A/Perth/16/2009	F35/11	NIMR_Feb2012_11.csv	80	hi	
A/Centre/2484/2013	A/Perth/16/2009	F35/11	NIMR_Feb2014_9-06.csv	80	hi	
A/Centre/1066/2012	A/Perth/16/2009	F35/11	NIMR_Sep2012_18.csv	80	hi	
A/ChiangRai/277/2011	A/Perth/16/2009	F30/09	NIMR_Feb2012_10.csv	160	hi	
A/Centre/1497/2014	A/Perth/16/2009	F18/11	NIMR_Sep2014_8-27.csv	80	hi	
A/CeskaLipa/81/2012	A/Perth/16/2009	F30/09	NIMR_Sep2012_11.csv	160	hi	
A/Cercany/96/2012	A/Perth/16/2009	F35/11	NIMR_Sep2012_12.csv	40	hi	
A/Centre/1329/2014	A/Perth/16/2009	F18/11	NIMR_Sep2014_8-27.csv	40	hi	
A/Chongqing-Yuzhong/11653/2013	A/Perth/16/2009	F35/11	NIMR_Sep2014_8-01.csv	40	hi	
A/ClermontFerrand/2731/2013	A/Perth/16/2009	F35/11	NIMR_Feb2014_9-04.csv	40	hi	
A/Centre/848/2012	A/Perth/16/2009	F35/11	NIMR_Sep2012_17.csv	40	hi	
A/Centre/929/2012	A/Perth/16/2009	F35/11	NIMR_Sep2012_17.csv	80	hi	
A/Cuprija/1214/2012	A/Perth/16/2009	F35/11	NIMR_Sep2012_10.csv	80	hi	
A/Croatia/1923/2014	A/Perth/16/2009	F18/11	NIMR_Feb2015_9-11.csv	40	hi	
A/Croatia/2561/2013	A/Perth/16/2009	F35/11	NIMR_Feb2014_9-08.csv	40	hi	
A/CzechRepublic/1/2014	A/Perth/16/2009	F18/11	NIMR_Sep2014_8-16.csv	80	hi	
A/CzechRepublic/6/2014	A/Perth/16/2009	F18/11	NIMR_Sep2014_8-16.csv	40	hi	
A/Cuprija/1212/2012	A/Perth/16/2009	F35/11	NIMR_Sep2012_12.csv	40	hi	
A/Canarias/1687/2014	A/Perth/16/2009	F18/11	NIMR_Sep2014_8-22.csv	80	hi	
A/Decin/42/2012	A/Perth/16/2009	F35/11	NIMR_Sep2012_12.csv	40	hi	
A/Delaware/15/2012	A/Perth/16/2009	F35/11	NIMR_Feb2013_18.csv	40	hi	
A/Croatia/2624/2013	A/Perth/16/2009	F35/11	NIMR_Feb2014_9-08.csv	40	hi	
A/Dijon/1484/2015	A/Perth/16/2009	F18/11	NIMR_Feb2016_9_01.csv	80	hi	
A/Ekaterinburg/4/2012	A/Perth/16/2009	F35/11	NIMR_Sep2012_10.csv	40	hi	
A/Ekaterinburg/2/2012	A/Perth/16/2009	F35/11	NIMR_Sep2012_10.csv	40	hi	
A/Durban/92/2011	A/Perth/16/2009	A/Perth/16/09_F30/09	nimr-sep-2011-2011-09-13_223	320	hi	
A/Esfahan/8343/2011	A/Perth/16/2009	F30/09	NIMR_Feb2012_10.csv	320	hi	
A/Florida/43/2010	A/Perth/16/2009	AS/16	Cox2011_50	80	hi	
A/Fujian-Yanping/2707/2013	A/Perth/16/2009	F35/11	NIMR_Sep2014_8-01.csv	40	hi	
A/Galanta/592/2013	A/Perth/16/2009	F35/11	NIMR_Sep2013_7-11.csv	40	hi	
A/Galati/88977/2012	A/Perth/16/2009	F35/11	NIMR_Feb2012_14.csv	160	hi	
A/Greece/51/2015	A/Perth/16/2009	F18/11	NIMR_Sep2015_8_03.csv	40	hi	
A/Gumushane/154/2014	A/Perth/16/2009	F35/11	NIMR_Feb2014_9-10.csv	40	hi	
A/Guyane/1749/2015	A/Perth/16/2009	F18/11	NIMR_Feb2016_9_01.csv	40	hi	
A/Gomel/1613/2012	A/Perth/16/2009	F35/11	NIMR_Sep2012_15.csv	80	hi	
A/Gomel/1692/2012	A/Perth/16/2009	F35/11	NIMR_Sep2012_15.csv	40	hi	
A/Greece/327/2015	A/Perth/16/2009	F18/11	NIMR_Sep2015_8_03.csv	40	hi	
A/HauteNormandie/1087/2014	A/Perth/16/2009	F18/11	NIMR_Sep2014_8-27.csv	40	hi	
A/Guyane/1297/2012	A/Perth/16/2009	F35/11	NIMR_Sep2012_17.csv	40	hi	
A/Greece/261/2015	A/Perth/16/2009	F18/11	NIMR_Sep2015_8_04.csv	80	hi	
A/Greece/17/2015	A/Perth/16/2009	F18/11	NIMR_Sep2015_8_03.csv	40	hi	
A/Guyane/1296/2012	A/Perth/16/2009	F35/11	NIMR_Sep2012_17.csv	40	hi	
A/Hiroshima-C/53/2011	A/Perth/16/2009	F35/11	NIMR_Feb2012_13.csv	160	hi	
A/Hamburg/1/2012	A/Perth/16/2009	F35/11	NIMR_Feb2012_13.csv	160	hi	
A/Hessen/1/2014	A/Perth/16/2009	F35/11	NIMR_Sep2014_8-04.csv	40	hi	
A/Iasi/89451/2012	A/Perth/16/2009	F35/11	NIMR_Feb2012_14.csv	160	hi	
A/Ioannina/GR148/2012	A/Perth/16/2009	F35/11	NIMR_Sep2012_08.csv	80	hi	
A/Hormozgan/7980/2011	A/Perth/16/2009	F30/09	NIMR_Feb2012_10.csv	40	hi	
A/Hunan-Lusong/1532/2013	A/Perth/16/2009	F35/11	NIMR_Feb2014_9-01.csv	40	hi	
A/Iasi/162712/2014	A/Perth/16/2009	F18/11	NIMR_Sep2014_8-16.csv	160	hi	
A/Hormozgan/7981/2011	A/Perth/16/2009	F30/09	NIMR_Feb2012_10.csv	160	hi	
A/Iraq/470/2014	A/Perth/16/2009	F18/11	NIMR_Sep2015_8_06.csv	40	hi	
A/Izmir/1170/2013	A/Perth/16/2009	F35/11	NIMR_Sep2014_8-02.csv	40	hi	
A/Izmir/182/2011	A/Perth/16/2009	F35/11	NIMR_Feb2012_13.csv	80	hi	
A/Jihlava/83/2012	A/Perth/16/2009	F30/09	NIMR_Sep2012_11.csv	160	hi	
A/Jiangxi-Yushui/1220/2013	A/Perth/16/2009	F35/11	NIMR_Feb2014_9-01.csv	80	hi	
A/Izmir/251/2011	A/Perth/16/2009	F35/11	NIMR_Feb2012_13.csv	80	hi	
A/Kosice/128/2015	A/Perth/16/2009	F18/11	NIMR_Sep2015_8_10.csv	80	hi	
A/Kraljevo/1420/2014	A/Perth/16/2009	F18/11	NIMR_Sep2014_8-22.csv	160	hi	
A/Kagoshima/3/2012	A/Perth/16/2009	F35/11	NIMR_Sep2012_20.csv	80	hi	
A/KarlovyVary/46/2012	A/Perth/16/2009	F35/11	NIMR_Sep2012_12.csv	40	hi	
A/LaRioja/2053/2014	A/Perth/16/2009	F18/11	NIMR_Feb2015_9-04.csv	80	hi	
A/LaRioja/2050/2014	A/Perth/16/2009	F18/11	NIMR_Feb2015_9-04.csv	80	hi	
A/Levice/223/2014	A/Perth/16/2009	F35/11	NIMR_Sep2014_8-14.csv	40	hi	
A/Korhogo/GR1307/2011	A/Perth/16/2009	F35/11	NIMR_Feb2012_12.csv	80	hi	
A/LaRioja/2051/2014	A/Perth/16/2009	F18/11	NIMR_Feb2015_9-04.csv	40	hi	
A/Komarno/618/2015	A/Perth/16/2009	F18/11	NIMR_Sep2015_8_10.csv	160	hi	
A/Kragujevac/2337/2014	A/Perth/16/2009	F18/11	NIMR_Sep2014_8-21.csv	40	hi	
A/Kragujevac/2378/2014	A/Perth/16/2009	F18/11	NIMR_Sep2014_8-21.csv	160	hi	
A/Kragujevac/2340/2014	A/Perth/16/2009	F18/11	NIMR_Sep2014_8-21.csv	80	hi	
A/LaRioja/2052/2014	A/Perth/16/2009	F18/11	NIMR_Feb2015_9-05.csv	40	hi	
